address,name,signature
37397492,System.Net.NetworkInformation.UnicastIPAddressInformationCollection$$Clear,"void System_Net_NetworkInformation_UnicastIPAddressInformationCollection__Clear (System_Net_NetworkInformation_UnicastIPAddressInformationCollection_o* __this, const MethodInfo* method);"
37397588,System.Net.NetworkInformation.AixIPInterfaceProperties$$.ctor,"void System_Net_NetworkInformation_AixIPInterfaceProperties___ctor (System_Net_NetworkInformation_AixIPInterfaceProperties_o* __this, System_Net_NetworkInformation_AixNetworkInterface_o* iface, System_Collections_Generic_List_IPAddress__o* addresses, int32_t mtu, const MethodInfo* method);"
37397716,System.Net.NetworkInformation.UnixIPInterfaceProperties$$.ctor,"void System_Net_NetworkInformation_UnixIPInterfaceProperties___ctor (System_Net_NetworkInformation_UnixIPInterfaceProperties_o* __this, System_Net_NetworkInformation_UnixNetworkInterface_o* iface, System_Collections_Generic_List_IPAddress__o* addresses, const MethodInfo* method);"
37397760,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$socket,"int32_t System_Net_NetworkInformation_AixNetworkInterfaceAPI__socket (int32_t family, int32_t type, int32_t protocol, const MethodInfo* method);"
37397920,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$close,"int32_t System_Net_NetworkInformation_AixNetworkInterfaceAPI__close (int32_t fd, const MethodInfo* method);"
37398040,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$ioctl,"int32_t System_Net_NetworkInformation_AixNetworkInterfaceAPI__ioctl (int32_t fd, uint32_t request, int32_t* arg, const MethodInfo* method);"
37398200,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$ioctl,"int32_t System_Net_NetworkInformation_AixNetworkInterfaceAPI__ioctl (int32_t fd, uint32_t request, System_Net_NetworkInformation_AixStructs_ifconf_o* arg, const MethodInfo* method);"
37398360,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$ioctl,"int32_t System_Net_NetworkInformation_AixNetworkInterfaceAPI__ioctl (int32_t fd, uint32_t request, System_Net_NetworkInformation_AixStructs_ifreq_flags_o* arg, const MethodInfo* method);"
37398520,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$ioctl,"int32_t System_Net_NetworkInformation_AixNetworkInterfaceAPI__ioctl (int32_t fd, uint32_t request, System_Net_NetworkInformation_AixStructs_ifreq_mtu_o* arg, const MethodInfo* method);"
37398680,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$ByteArrayCopy,"void System_Net_NetworkInformation_AixNetworkInterfaceAPI__ByteArrayCopy (uint8_t* dst, uint8_t* src, int32_t elements, const MethodInfo* method);"
37398708,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$GetAllNetworkInterfaces,"System_Net_NetworkInformation_NetworkInterface_array* System_Net_NetworkInformation_AixNetworkInterfaceAPI__GetAllNetworkInterfaces (System_Net_NetworkInformation_AixNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37402432,System.Net.NetworkInformation.AixStructs.sockaddr_dl$$Read,"void System_Net_NetworkInformation_AixStructs_sockaddr_dl__Read (System_Net_NetworkInformation_AixStructs_sockaddr_dl_o __this, intptr_t ptr, const MethodInfo* method);"
37402832,System.Net.NetworkInformation.AixNetworkInterface$$.ctor,"void System_Net_NetworkInformation_AixNetworkInterface___ctor (System_Net_NetworkInformation_AixNetworkInterface_o* __this, System_String_o* name, uint32_t ifa_flags, int32_t ifru_mtu, const MethodInfo* method);"
37402872,System.Net.NetworkInformation.UnixNetworkInterface$$AddAddress,"void System_Net_NetworkInformation_UnixNetworkInterface__AddAddress (System_Net_NetworkInformation_UnixNetworkInterface_o* __this, System_Net_IPAddress_o* address, const MethodInfo* method);"
37403040,System.Net.NetworkInformation.UnixNetworkInterface$$SetLinkLayerInfo,"void System_Net_NetworkInformation_UnixNetworkInterface__SetLinkLayerInfo (System_Net_NetworkInformation_UnixNetworkInterface_o* __this, int32_t index, System_Byte_array* macAddress, int32_t type, const MethodInfo* method);"
37403052,System.Net.NetworkInformation.AixNetworkInterfaceAPI$$.ctor,"void System_Net_NetworkInformation_AixNetworkInterfaceAPI___ctor (System_Net_NetworkInformation_AixNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37403060,System.Net.NetworkInformation.UnixNetworkInterfaceAPI$$.ctor,"void System_Net_NetworkInformation_UnixNetworkInterfaceAPI___ctor (System_Net_NetworkInformation_UnixNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37403068,System.Net.NetworkInformation.UnixNetworkInterface$$.ctor,"void System_Net_NetworkInformation_UnixNetworkInterface___ctor (System_Net_NetworkInformation_UnixNetworkInterface_o* __this, System_String_o* name, const MethodInfo* method);"
37403212,System.Net.NetworkInformation.AixNetworkInterface$$GetIPProperties,"System_Net_NetworkInformation_IPInterfaceProperties_o* System_Net_NetworkInformation_AixNetworkInterface__GetIPProperties (System_Net_NetworkInformation_AixNetworkInterface_o* __this, const MethodInfo* method);"
37403344,System.Net.NetworkInformation.FreeBSDNetworkInterfaceAPI$$.ctor,"void System_Net_NetworkInformation_FreeBSDNetworkInterfaceAPI___ctor (System_Net_NetworkInformation_FreeBSDNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37403376,System.Net.NetworkInformation.MacOsNetworkInterfaceAPI$$.ctor,"void System_Net_NetworkInformation_MacOsNetworkInterfaceAPI___ctor (System_Net_NetworkInformation_MacOsNetworkInterfaceAPI_o* __this, int32_t AF_INET6, const MethodInfo* method);"
37403416,System.Net.NetworkInformation.UnixIPGlobalPropertiesFactoryPal$$Create,System_Net_NetworkInformation_IPGlobalProperties_o* System_Net_NetworkInformation_UnixIPGlobalPropertiesFactoryPal__Create (const MethodInfo* method);
37403588,System.Net.NetworkInformation.LinuxIPInterfaceProperties$$.ctor,"void System_Net_NetworkInformation_LinuxIPInterfaceProperties___ctor (System_Net_NetworkInformation_LinuxIPInterfaceProperties_o* __this, System_Net_NetworkInformation_LinuxNetworkInterface_o* iface, System_Collections_Generic_List_IPAddress__o* addresses, const MethodInfo* method);"
37403700,System.Net.NetworkInformation.LinuxNetworkInterfaceAPI$$FreeInterfaceAddresses,"void System_Net_NetworkInformation_LinuxNetworkInterfaceAPI__FreeInterfaceAddresses (intptr_t ifap, const MethodInfo* method);"
37403704,System.Net.NetworkInformation.UnixNetworkInterfaceAPI$$freeifaddrs,"void System_Net_NetworkInformation_UnixNetworkInterfaceAPI__freeifaddrs (intptr_t ifap, const MethodInfo* method);"
37403828,System.Net.NetworkInformation.LinuxNetworkInterfaceAPI$$GetInterfaceAddresses,"int32_t System_Net_NetworkInformation_LinuxNetworkInterfaceAPI__GetInterfaceAddresses (intptr_t* ifap, const MethodInfo* method);"
37403832,System.Net.NetworkInformation.UnixNetworkInterfaceAPI$$getifaddrs,"int32_t System_Net_NetworkInformation_UnixNetworkInterfaceAPI__getifaddrs (intptr_t* ifap, const MethodInfo* method);"
37403956,System.Net.NetworkInformation.LinuxNetworkInterfaceAPI$$GetAllNetworkInterfaces,"System_Net_NetworkInformation_NetworkInterface_array* System_Net_NetworkInformation_LinuxNetworkInterfaceAPI__GetAllNetworkInterfaces (System_Net_NetworkInformation_LinuxNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37406760,System.Net.NetworkInformation.LinuxNetworkInterface$$.ctor,"void System_Net_NetworkInformation_LinuxNetworkInterface___ctor (System_Net_NetworkInformation_LinuxNetworkInterface_o* __this, System_String_o* name, const MethodInfo* method);"
37406976,System.Net.NetworkInformation.LinuxNetworkInterfaceAPI$$.ctor,"void System_Net_NetworkInformation_LinuxNetworkInterfaceAPI___ctor (System_Net_NetworkInformation_LinuxNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37406984,System.Net.NetworkInformation.LinuxNetworkInterface$$get_IfacePath,"System_String_o* System_Net_NetworkInformation_LinuxNetworkInterface__get_IfacePath (System_Net_NetworkInformation_LinuxNetworkInterface_o* __this, const MethodInfo* method);"
37406992,System.Net.NetworkInformation.LinuxNetworkInterface$$GetIPProperties,"System_Net_NetworkInformation_IPInterfaceProperties_o* System_Net_NetworkInformation_LinuxNetworkInterface__GetIPProperties (System_Net_NetworkInformation_LinuxNetworkInterface_o* __this, const MethodInfo* method);"
37407108,System.Net.NetworkInformation.LinuxUnicastIPAddressInformation$$.ctor,"void System_Net_NetworkInformation_LinuxUnicastIPAddressInformation___ctor (System_Net_NetworkInformation_LinuxUnicastIPAddressInformation_o* __this, System_Net_IPAddress_o* address, const MethodInfo* method);"
37407148,System.Net.NetworkInformation.LinuxUnicastIPAddressInformation$$get_Address,"System_Net_IPAddress_o* System_Net_NetworkInformation_LinuxUnicastIPAddressInformation__get_Address (System_Net_NetworkInformation_LinuxUnicastIPAddressInformation_o* __this, const MethodInfo* method);"
37407156,System.Net.NetworkInformation.MacOsIPInterfaceProperties$$.ctor,"void System_Net_NetworkInformation_MacOsIPInterfaceProperties___ctor (System_Net_NetworkInformation_MacOsIPInterfaceProperties_o* __this, System_Net_NetworkInformation_MacOsNetworkInterface_o* iface, System_Collections_Generic_List_IPAddress__o* addresses, const MethodInfo* method);"
37407268,System.Net.NetworkInformation.MacOsNetworkInterfaceAPI$$.ctor,"void System_Net_NetworkInformation_MacOsNetworkInterfaceAPI___ctor (System_Net_NetworkInformation_MacOsNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37407300,System.Net.NetworkInformation.MacOsNetworkInterfaceAPI$$GetAllNetworkInterfaces,"System_Net_NetworkInformation_NetworkInterface_array* System_Net_NetworkInformation_MacOsNetworkInterfaceAPI__GetAllNetworkInterfaces (System_Net_NetworkInformation_MacOsNetworkInterfaceAPI_o* __this, const MethodInfo* method);"
37409968,System.Net.NetworkInformation.MacOsStructs.sockaddr_dl$$Read,"void System_Net_NetworkInformation_MacOsStructs_sockaddr_dl__Read (System_Net_NetworkInformation_MacOsStructs_sockaddr_dl_o __this, intptr_t ptr, const MethodInfo* method);"
37410368,System.Net.NetworkInformation.MacOsNetworkInterface$$.ctor,"void System_Net_NetworkInformation_MacOsNetworkInterface___ctor (System_Net_NetworkInformation_MacOsNetworkInterface_o* __this, System_String_o* name, uint32_t ifa_flags, const MethodInfo* method);"
37410404,System.Net.NetworkInformation.MacOsNetworkInterface$$GetIPProperties,"System_Net_NetworkInformation_IPInterfaceProperties_o* System_Net_NetworkInformation_MacOsNetworkInterface__GetIPProperties (System_Net_NetworkInformation_MacOsNetworkInterface_o* __this, const MethodInfo* method);"
37410520,System.Net.NetworkInformation.SystemNetworkInterface$$.cctor,void System_Net_NetworkInformation_SystemNetworkInterface___cctor (const MethodInfo* method);
37410596,System.Net.NetworkInformation.NetworkInterfaceFactory$$Create,System_Net_NetworkInformation_NetworkInterfaceFactory_o* System_Net_NetworkInformation_NetworkInterfaceFactory__Create (const MethodInfo* method);
37410600,System.Net.NetworkInformation.NetworkInterfaceFactoryPal$$Create,System_Net_NetworkInformation_NetworkInterfaceFactory_o* System_Net_NetworkInformation_NetworkInterfaceFactoryPal__Create (const MethodInfo* method);
37410680,System.Net.NetworkInformation.NetworkInterfaceFactory$$.ctor,"void System_Net_NetworkInformation_NetworkInterfaceFactory___ctor (System_Net_NetworkInformation_NetworkInterfaceFactory_o* __this, const MethodInfo* method);"
37410688,System.Net.NetworkInformation.UnixNetworkInterfaceFactoryPal$$Create,System_Net_NetworkInformation_NetworkInterfaceFactory_o* System_Net_NetworkInformation_UnixNetworkInterfaceFactoryPal__Create (const MethodInfo* method);
37410932,System.Net.NetworkInformation.CommonUnixIPGlobalProperties$$getdomainname,"int32_t System_Net_NetworkInformation_CommonUnixIPGlobalProperties__getdomainname (System_Byte_array* name, int32_t len, const MethodInfo* method);"
37411072,System.Net.NetworkInformation.CommonUnixIPGlobalProperties$$get_DomainName,"System_String_o* System_Net_NetworkInformation_CommonUnixIPGlobalProperties__get_DomainName (System_Net_NetworkInformation_CommonUnixIPGlobalProperties_o* __this, const MethodInfo* method);"
37411480,System.Net.NetworkInformation.CommonUnixIPGlobalProperties$$.ctor,"void System_Net_NetworkInformation_CommonUnixIPGlobalProperties___ctor (System_Net_NetworkInformation_CommonUnixIPGlobalProperties_o* __this, const MethodInfo* method);"
37411488,System.Net.NetworkInformation.UnixIPGlobalProperties$$.ctor,"void System_Net_NetworkInformation_UnixIPGlobalProperties___ctor (System_Net_NetworkInformation_UnixIPGlobalProperties_o* __this, const MethodInfo* method);"
37411496,System.Net.NetworkInformation.UnixNoLibCIPGlobalProperties$$get_DomainName,"System_String_o* System_Net_NetworkInformation_UnixNoLibCIPGlobalProperties__get_DomainName (System_Net_NetworkInformation_UnixNoLibCIPGlobalProperties_o* __this, const MethodInfo* method);"
37411568,System.Net.NetworkInformation.UnixNoLibCIPGlobalProperties$$.ctor,"void System_Net_NetworkInformation_UnixNoLibCIPGlobalProperties___ctor (System_Net_NetworkInformation_UnixNoLibCIPGlobalProperties_o* __this, const MethodInfo* method);"
37411576,System.Net.NetworkInformation.MibIPGlobalProperties$$.ctor,"void System_Net_NetworkInformation_MibIPGlobalProperties___ctor (System_Net_NetworkInformation_MibIPGlobalProperties_o* __this, System_String_o* procDir, const MethodInfo* method);"
37411936,System.Net.NetworkInformation.MibIPGlobalProperties$$.cctor,void System_Net_NetworkInformation_MibIPGlobalProperties___cctor (const MethodInfo* method);
37412084,System.Net.NetworkInformation.UnixIPGlobalPropertiesFactoryPal$$get_PlatformNeedsLibCWorkaround,bool System_Net_NetworkInformation_UnixIPGlobalPropertiesFactoryPal__get_PlatformNeedsLibCWorkaround (const MethodInfo* method);
37412156,System.Net.NetworkInformation.UnixIPInterfaceProperties$$get_UnicastAddresses,"System_Net_NetworkInformation_UnicastIPAddressInformationCollection_o* System_Net_NetworkInformation_UnixIPInterfaceProperties__get_UnicastAddresses (System_Net_NetworkInformation_UnixIPInterfaceProperties_o* __this, const MethodInfo* method);"
37412784,System.Net.NetworkInformation.UnixIPInterfaceProperties$$.cctor,void System_Net_NetworkInformation_UnixIPInterfaceProperties___cctor (const MethodInfo* method);
37414204,System.Net.Cache.RequestCacheProtocol$$.ctor,"void System_Net_Cache_RequestCacheProtocol___ctor (System_Net_Cache_RequestCacheProtocol_o* __this, Il2CppObject* arg1, Il2CppObject* arg2, const MethodInfo* method);"
37414276,System.Net.Sockets.NetworkStream$$.ctor,"void System_Net_Sockets_NetworkStream___ctor (System_Net_Sockets_NetworkStream_o* __this, System_Net_Sockets_Socket_o* socket, const MethodInfo* method);"
37414288,System.Net.Sockets.NetworkStream$$.ctor,"void System_Net_Sockets_NetworkStream___ctor (System_Net_Sockets_NetworkStream_o* __this, System_Net_Sockets_Socket_o* socket, int32_t access, bool ownsSocket, const MethodInfo* method);"
37414720,System.Net.Sockets.NetworkStream$$.ctor,"void System_Net_Sockets_NetworkStream___ctor (System_Net_Sockets_NetworkStream_o* __this, System_Net_Sockets_Socket_o* socket, bool ownsSocket, const MethodInfo* method);"
37414732,System.Net.Sockets.NetworkStream$$get_CanRead,"bool System_Net_Sockets_NetworkStream__get_CanRead (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37414740,System.Net.Sockets.NetworkStream$$get_CanSeek,"bool System_Net_Sockets_NetworkStream__get_CanSeek (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37414748,System.Net.Sockets.NetworkStream$$get_CanWrite,"bool System_Net_Sockets_NetworkStream__get_CanWrite (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37414756,System.Net.Sockets.NetworkStream$$get_CanTimeout,"bool System_Net_Sockets_NetworkStream__get_CanTimeout (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37414764,System.Net.Sockets.NetworkStream$$get_ReadTimeout,"int32_t System_Net_Sockets_NetworkStream__get_ReadTimeout (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37414900,System.Net.Sockets.Socket$$GetSocketOption,"Il2CppObject* System_Net_Sockets_Socket__GetSocketOption (System_Net_Sockets_Socket_o* __this, int32_t optionLevel, int32_t optionName, const MethodInfo* method);"
37415316,System.Net.Sockets.NetworkStream$$set_ReadTimeout,"void System_Net_Sockets_NetworkStream__set_ReadTimeout (System_Net_Sockets_NetworkStream_o* __this, int32_t value, const MethodInfo* method);"
37415452,System.Net.Sockets.NetworkStream$$SetSocketTimeoutOption,"void System_Net_Sockets_NetworkStream__SetSocketTimeoutOption (System_Net_Sockets_NetworkStream_o* __this, int32_t mode, int32_t timeout, bool silent, const MethodInfo* method);"
37415912,System.Net.Sockets.NetworkStream$$get_WriteTimeout,"int32_t System_Net_Sockets_NetworkStream__get_WriteTimeout (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37416048,System.Net.Sockets.NetworkStream$$set_WriteTimeout,"void System_Net_Sockets_NetworkStream__set_WriteTimeout (System_Net_Sockets_NetworkStream_o* __this, int32_t value, const MethodInfo* method);"
37416184,System.Net.Sockets.NetworkStream$$get_Length,"int64_t System_Net_Sockets_NetworkStream__get_Length (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37416264,System.Net.Sockets.NetworkStream$$get_Position,"int64_t System_Net_Sockets_NetworkStream__get_Position (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37416344,System.Net.Sockets.NetworkStream$$set_Position,"void System_Net_Sockets_NetworkStream__set_Position (System_Net_Sockets_NetworkStream_o* __this, int64_t value, const MethodInfo* method);"
37416424,System.Net.Sockets.NetworkStream$$Seek,"int64_t System_Net_Sockets_NetworkStream__Seek (System_Net_Sockets_NetworkStream_o* __this, int64_t offset, int32_t origin, const MethodInfo* method);"
37416504,System.Net.Sockets.NetworkStream$$Read,"int32_t System_Net_Sockets_NetworkStream__Read (System_Net_Sockets_NetworkStream_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, const MethodInfo* method);"
37417284,System.Net.Sockets.Socket$$Receive,"int32_t System_Net_Sockets_Socket__Receive (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, const MethodInfo* method);"
37417384,System.Net.Sockets.NetworkStream$$Read,"int32_t System_Net_Sockets_NetworkStream__Read (System_Net_Sockets_NetworkStream_o* __this, System_Span_byte__o destination, const MethodInfo* method);"
37418008,System.Net.Sockets.Socket$$Receive,"int32_t System_Net_Sockets_Socket__Receive (System_Net_Sockets_Socket_o* __this, System_Span_byte__o buffer, int32_t socketFlags, int32_t* errorCode, const MethodInfo* method);"
37418248,System.Net.Sockets.SocketException$$.ctor,"void System_Net_Sockets_SocketException___ctor (System_Net_Sockets_SocketException_o* __this, int32_t errorCode, const MethodInfo* method);"
37418256,System.Net.Sockets.NetworkStream$$ReadByte,"int32_t System_Net_Sockets_NetworkStream__ReadByte (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37418388,System.Net.Sockets.NetworkStream$$Write,"void System_Net_Sockets_NetworkStream__Write (System_Net_Sockets_NetworkStream_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, const MethodInfo* method);"
37419168,System.Net.Sockets.Socket$$Send,"int32_t System_Net_Sockets_Socket__Send (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, const MethodInfo* method);"
37419268,System.Net.Sockets.NetworkStream$$Write,"void System_Net_Sockets_NetworkStream__Write (System_Net_Sockets_NetworkStream_o* __this, System_ReadOnlySpan_byte__o source, const MethodInfo* method);"
37419892,System.Net.Sockets.Socket$$Send,"int32_t System_Net_Sockets_Socket__Send (System_Net_Sockets_Socket_o* __this, System_ReadOnlySpan_byte__o buffer, int32_t socketFlags, int32_t* errorCode, const MethodInfo* method);"
37420032,System.Net.Sockets.NetworkStream$$WriteByte,"void System_Net_Sockets_NetworkStream__WriteByte (System_Net_Sockets_NetworkStream_o* __this, uint8_t value, const MethodInfo* method);"
37420152,System.Net.Sockets.NetworkStream$$Close,"void System_Net_Sockets_NetworkStream__Close (System_Net_Sockets_NetworkStream_o* __this, int32_t timeout, const MethodInfo* method);"
37420256,System.Net.Sockets.NetworkStream$$Dispose,"void System_Net_Sockets_NetworkStream__Dispose (System_Net_Sockets_NetworkStream_o* __this, bool disposing, const MethodInfo* method);"
37420376,System.Net.Sockets.Socket$$InternalShutdown,"void System_Net_Sockets_Socket__InternalShutdown (System_Net_Sockets_Socket_o* __this, int32_t how, const MethodInfo* method);"
37420512,System.Net.Sockets.Socket$$Close,"void System_Net_Sockets_Socket__Close (System_Net_Sockets_Socket_o* __this, int32_t timeout, const MethodInfo* method);"
37420520,System.Net.Sockets.NetworkStream$$Finalize,"void System_Net_Sockets_NetworkStream__Finalize (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37420684,System.Net.Sockets.NetworkStream$$BeginRead,"System_IAsyncResult_o* System_Net_Sockets_NetworkStream__BeginRead (System_Net_Sockets_NetworkStream_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37421488,System.Net.Sockets.Socket$$BeginReceive,"System_IAsyncResult_o* System_Net_Sockets_Socket__BeginReceive (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37421612,System.Net.Sockets.NetworkStream$$EndRead,"int32_t System_Net_Sockets_NetworkStream__EndRead (System_Net_Sockets_NetworkStream_o* __this, System_IAsyncResult_o* asyncResult, const MethodInfo* method);"
37422152,System.Net.Sockets.Socket$$EndReceive,"int32_t System_Net_Sockets_Socket__EndReceive (System_Net_Sockets_Socket_o* __this, System_IAsyncResult_o* asyncResult, const MethodInfo* method);"
37422252,System.Net.Sockets.NetworkStream$$BeginWrite,"System_IAsyncResult_o* System_Net_Sockets_NetworkStream__BeginWrite (System_Net_Sockets_NetworkStream_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37423056,System.Net.Sockets.Socket$$BeginSend,"System_IAsyncResult_o* System_Net_Sockets_Socket__BeginSend (System_Net_Sockets_Socket_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, int32_t socketFlags, System_AsyncCallback_o* callback, Il2CppObject* state, const MethodInfo* method);"
37423180,System.Net.Sockets.NetworkStream$$EndWrite,"void System_Net_Sockets_NetworkStream__EndWrite (System_Net_Sockets_NetworkStream_o* __this, System_IAsyncResult_o* asyncResult, const MethodInfo* method);"
37423720,System.Net.Sockets.Socket$$EndSend,"int32_t System_Net_Sockets_Socket__EndSend (System_Net_Sockets_Socket_o* __this, System_IAsyncResult_o* asyncResult, const MethodInfo* method);"
37423820,System.Net.Sockets.NetworkStream$$ReadAsync,"System_Threading_Tasks_Task_int__o* System_Net_Sockets_NetworkStream__ReadAsync (System_Net_Sockets_NetworkStream_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, System_Threading_CancellationToken_o cancellationToken, const MethodInfo* method);"
37424780,System.Net.Sockets.Socket$$ReceiveAsync,"System_Threading_Tasks_ValueTask_int__o System_Net_Sockets_Socket__ReceiveAsync (System_Net_Sockets_Socket_o* __this, System_Memory_byte__o buffer, int32_t socketFlags, bool fromNetworkStream, System_Threading_CancellationToken_o cancellationToken, const MethodInfo* method);"
37425516,System.Net.Sockets.NetworkStream$$ReadAsync,"System_Threading_Tasks_ValueTask_int__o System_Net_Sockets_NetworkStream__ReadAsync (System_Net_Sockets_NetworkStream_o* __this, System_Memory_byte__o buffer, System_Threading_CancellationToken_o cancellationToken, const MethodInfo* method);"
37426116,System.Net.Sockets.NetworkStream$$WriteAsync,"System_Threading_Tasks_Task_o* System_Net_Sockets_NetworkStream__WriteAsync (System_Net_Sockets_NetworkStream_o* __this, System_Byte_array* buffer, int32_t offset, int32_t size, System_Threading_CancellationToken_o cancellationToken, const MethodInfo* method);"
37427044,System.Net.Sockets.Socket$$SendAsyncForNetworkStream,"System_Threading_Tasks_ValueTask_o System_Net_Sockets_Socket__SendAsyncForNetworkStream (System_Net_Sockets_Socket_o* __this, System_ReadOnlyMemory_byte__o buffer, int32_t socketFlags, System_Threading_CancellationToken_o cancellationToken, const MethodInfo* method);"
37427780,System.Net.Sockets.NetworkStream$$WriteAsync,"System_Threading_Tasks_ValueTask_o System_Net_Sockets_NetworkStream__WriteAsync (System_Net_Sockets_NetworkStream_o* __this, System_ReadOnlyMemory_byte__o buffer, System_Threading_CancellationToken_o cancellationToken, const MethodInfo* method);"
37428376,System.Net.Sockets.NetworkStream$$Flush,"void System_Net_Sockets_NetworkStream__Flush (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37428380,System.Net.Sockets.NetworkStream$$FlushAsync,"System_Threading_Tasks_Task_o* System_Net_Sockets_NetworkStream__FlushAsync (System_Net_Sockets_NetworkStream_o* __this, System_Threading_CancellationToken_o cancellationToken, const MethodInfo* method);"
37428516,System.Net.Sockets.NetworkStream$$SetLength,"void System_Net_Sockets_NetworkStream__SetLength (System_Net_Sockets_NetworkStream_o* __this, int64_t value, const MethodInfo* method);"
37428596,System.Net.Sockets.Socket$$SetSocketOption,"void System_Net_Sockets_Socket__SetSocketOption (System_Net_Sockets_Socket_o* __this, int32_t optionLevel, int32_t optionName, int32_t optionValue, bool silent, const MethodInfo* method);"
37428928,System.Net.Sockets.NetworkStream$$get_InternalSocket,"System_Net_Sockets_Socket_o* System_Net_Sockets_NetworkStream__get_InternalSocket (System_Net_Sockets_NetworkStream_o* __this, const MethodInfo* method);"
37429084,System.Net.Sockets.Socket$$ConnectAsync,"System_Threading_Tasks_Task_o* System_Net_Sockets_Socket__ConnectAsync (System_Net_Sockets_Socket_o* __this, System_Net_IPAddress_o* address, int32_t port, const MethodInfo* method);"
37429428,System.Net.Sockets.Socket$$BeginConnect,"System_IAsyncResult_o* System_Net_Sockets_Socket__BeginConnect (System_Net_Sockets_Socket_o* __this, System_Net_IPAddress_o* address, int32_t port, System_AsyncCallback_o* requestCallback, Il2CppObject* state, const MethodInfo* method);"
37430080,System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs$$Reserve,"bool System_Net_Sockets_Socket_AwaitableSocketAsyncEventArgs__Reserve (System_Net_Sockets_Socket_AwaitableSocketAsyncEventArgs_o* __this, const MethodInfo* method);"
37430208,System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs$$ReceiveAsync,"System_Threading_Tasks_ValueTask_int__o System_Net_Sockets_Socket_AwaitableSocketAsyncEventArgs__ReceiveAsync (System_Net_Sockets_Socket_AwaitableSocketAsyncEventArgs_o* __this, System_Net_Sockets_Socket_o* socket, const MethodInfo* method);"
37430368,System.Net.Sockets.Socket$$ReceiveAsyncApm,"System_Threading_Tasks_Task_int__o* System_Net_Sockets_Socket__ReceiveAsyncApm (System_Net_Sockets_Socket_o* __this, System_Memory_byte__o buffer, int32_t socketFlags, const MethodInfo* method);"
37431372,System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs$$SendAsyncForNetworkStream,"System_Threading_Tasks_ValueTask_o System_Net_Sockets_Socket_AwaitableSocketAsyncEventArgs__SendAsyncForNetworkStream (System_Net_Sockets_Socket_AwaitableSocketAsyncEventArgs_o* __this, System_Net_Sockets_Socket_o* socket, const MethodInfo* method);"
37431480,System.Net.Sockets.Socket$$SendAsyncApm,"System_Threading_Tasks_Task_int__o* System_Net_Sockets_Socket__SendAsyncApm (System_Net_Sockets_Socket_o* __this, System_ReadOnlyMemory_byte__o buffer, int32_t socketFlags, const MethodInfo* method);"
37432572,System.Net.Sockets.Socket$$CompleteAccept,"void System_Net_Sockets_Socket__CompleteAccept (System_Net_Sockets_Socket_o* s, System_Net_Sockets_Socket_TaskSocketAsyncEventArgs_Socket__o* saea, const MethodInfo* method);"
