protocel_key,func_id,in_protocol,in_lua,lua_files
17,39,table_B,N,
17,40,table_B,N,
17,51,table_B,N,
17,52,table_B,N,
17,53,table_B,N,
17,54,table_B,N,
17,55,table_B,N,
17,56,table_B,N,
17,57,table_B,N,
17,58,table_B,N,
17,59,table_B,N,
17,60,table_B,N,
17,61,table_B,N,
17,62,table_B,N,
18,1,table_A,N,
18,4,table_A,N,
18,5,table_A,N,
18,6,table_A,N,
18,7,table_A,N,
18,8,table_A,N,
18,9,table_A,N,
18,10,table_A,N,
18,11,table_A,N,
18,12,table_A,N,
18,1,table_B,N,
18,3,table_B,N,
18,4,table_B,N,
18,5,table_B,N,
18,6,table_B,N,
18,7,table_B,N,
18,8,table_B,N,
18,9,table_B,N,
18,12,table_B,N,
19,1,table_A,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,2,table_A,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,3,table_A,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,4,table_A,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,5,table_A,Y,gamesys.lingshou.lingshoucontroller_xuemai.lua;gamesys.lingshou.lingshoucontroller_xuemai.lua
19,6,table_A,Y,gamesys.lingshou.lingshoucontroller_xuemai.lua;gamesys.lingshou.lingshoucontroller_xuemai.lua
19,14,table_A,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,15,table_A,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,100,table_A,N,
19,101,table_A,N,
19,102,table_A,N,
19,104,table_A,Y,gamesys.lingshou.lingshoucontroller_chuangong.lua;gamesys.lingshou.lingshoucontroller_chuangong.lua
19,105,table_A,Y,gamesys.lingshou.lingshoucontroller_chuangong.lua;gamesys.lingshou.lingshoucontroller_chuangong.lua
19,106,table_A,Y,gamesys.lingshou.lingshoucontroller_chuangong.lua;gamesys.lingshou.lingshoucontroller_chuangong.lua
19,107,table_A,Y,gamesys.lingshou.lingshoucontroller_kickout.lua;gamesys.lingshou.lingshoucontroller_kickout.lua
19,108,table_A,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,1,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,2,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,3,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,4,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,5,table_B,Y,gamesys.lingshou.lingshoucontroller_xuemai.lua;gamesys.lingshou.lingshoucontroller_xuemai.lua
19,6,table_B,Y,gamesys.lingshou.lingshoucontroller_xuemai.lua;gamesys.lingshou.lingshoucontroller_xuemai.lua
19,8,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,9,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,10,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,11,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,12,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,13,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,14,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,15,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
19,100,table_B,N,
19,101,table_B,N,
19,102,table_B,N,
19,103,table_B,N,
19,104,table_B,Y,gamesys.lingshou.lingshoucontroller_chuangong.lua;gamesys.lingshou.lingshoucontroller_chuangong.lua
19,105,table_B,Y,gamesys.lingshou.lingshoucontroller_chuangong.lua;gamesys.lingshou.lingshoucontroller_chuangong.lua
19,106,table_B,Y,gamesys.lingshou.lingshoucontroller_chuangong.lua;gamesys.lingshou.lingshoucontroller_chuangong.lua
19,107,table_B,Y,gamesys.lingshou.lingshoucontroller_kickout.lua;gamesys.lingshou.lingshoucontroller_kickout.lua
19,108,table_B,Y,gamesys.lingshou.lingshoucontroller.lua;gamesys.lingshou.lingshoucontroller.lua
20,1,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,2,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,11,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,12,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,13,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,14,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,15,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,16,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,21,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,22,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,23,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,24,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,25,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,26,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,27,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,28,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,29,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,31,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,32,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,33,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,34,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,35,table_A,Y,gamesys.xianmeng.xianmengcontroller_gongxunbang.lua;gamesys.xianmeng.xianmengcontroller_gongxunbang.lua
20,36,table_A,Y,gamesys.xianmeng.xianmengcontroller_gongxunbang.lua;gamesys.xianmeng.xianmengcontroller_gongxunbang.lua
20,37,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,39,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,41,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,42,table_A,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,43,table_A,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,44,table_A,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,46,table_A,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,47,table_A,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,51,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,52,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,53,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,54,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,55,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,56,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,57,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,58,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,59,table_A,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,62,table_A,N,
20,63,table_A,N,
20,64,table_A,N,
20,65,table_A,N,
20,66,table_A,N,
20,67,table_A,N,
20,81,table_A,N,
20,82,table_A,N,
20,91,table_A,N,
20,92,table_A,N,
20,93,table_A,N,
20,95,table_A,N,
20,97,table_A,N,
20,98,table_A,N,
20,100,table_A,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,101,table_A,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,102,table_A,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,103,table_A,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,105,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,106,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,107,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,108,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,111,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,112,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,113,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,114,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,116,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,118,table_A,N,
20,120,table_A,N,
20,121,table_A,N,
20,122,table_A,N,
20,124,table_A,N,
20,125,table_A,N,
20,126,table_A,N,
20,127,table_A,N,
20,129,table_A,N,
20,130,table_A,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,132,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,133,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,134,table_A,N,
20,135,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,136,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,137,table_A,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,139,table_A,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,140,table_A,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
20,141,table_A,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
20,142,table_A,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
20,143,table_A,N,
20,144,table_A,N,
20,145,table_A,N,
20,147,table_A,N,
20,148,table_A,Y,gamesys.xianmeng.xianmengcontroller_donationstatistics.lua;gamesys.xianmeng.xianmengcontroller_donationstatistics.lua
20,151,table_A,N,
20,152,table_A,N,
20,153,table_A,N,
20,154,table_A,N,
20,155,table_A,N,
20,156,table_A,N,
20,157,table_A,N,
20,158,table_A,N,
20,159,table_A,N,
20,160,table_A,N,
20,164,table_A,N,
20,165,table_A,N,
20,166,table_A,N,
20,167,table_A,N,
20,171,table_A,N,
20,174,table_A,Y,gamesys.xianmeng.xianmengcontroller_moulue.lua;gamesys.xianmeng.xianmengcontroller_moulue.lua
20,181,table_A,N,
20,182,table_A,N,
20,183,table_A,N,
20,184,table_A,N,
20,187,table_A,N,
20,188,table_A,N,
20,189,table_A,N,
20,190,table_A,N,
20,191,table_A,N,
20,192,table_A,N,
20,193,table_A,N,
20,194,table_A,N,
20,195,table_A,N,
20,196,table_A,N,
20,197,table_A,N,
20,198,table_A,N,
20,200,table_A,N,
20,201,table_A,N,
20,202,table_A,N,
20,203,table_A,N,
20,204,table_A,N,
20,205,table_A,N,
20,207,table_A,N,
20,210,table_A,N,
20,211,table_A,N,
20,213,table_A,N,
20,214,table_A,N,
20,215,table_A,N,
20,218,table_A,N,
20,219,table_A,N,
20,220,table_A,N,
20,222,table_A,N,
20,223,table_A,N,
20,224,table_A,N,
20,225,table_A,N,
20,226,table_A,N,
20,227,table_A,N,
20,228,table_A,N,
20,229,table_A,N,
20,230,table_A,N,
20,231,table_A,N,
20,232,table_A,N,
20,233,table_A,N,
20,236,table_A,N,
20,237,table_A,N,
20,238,table_A,N,
20,239,table_A,N,
20,240,table_A,N,
20,243,table_A,N,
20,244,table_A,N,
20,245,table_A,N,
20,246,table_A,N,
20,247,table_A,N,
20,248,table_A,N,
20,249,table_A,N,
20,251,table_A,N,
20,252,table_A,N,
20,253,table_A,Y,gamesys.xianmeng.act.zhengzhanshanhai.zhengzhanshanhaicontroller_rank.lua;gamesys.xianmeng.act.zhengzhanshanhai.zhengzhanshanhaicontroller_rank.lua
20,254,table_A,N,
20,1,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,2,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,3,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,4,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,7,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,8,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,9,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,11,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,12,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,13,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,14,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,15,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,16,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,21,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,22,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,23,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,24,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,25,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,26,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,27,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,28,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,29,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,31,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,32,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,33,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,34,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,35,table_B,Y,gamesys.xianmeng.xianmengcontroller_gongxunbang.lua;gamesys.xianmeng.xianmengcontroller_gongxunbang.lua
20,36,table_B,Y,gamesys.xianmeng.xianmengcontroller_gongxunbang.lua;gamesys.xianmeng.xianmengcontroller_gongxunbang.lua
20,37,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,38,table_B,Y,gamesys.xianmeng.xianmengcontroller_gongxunbang.lua;gamesys.xianmeng.xianmengcontroller_gongxunbang.lua
20,39,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,41,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,42,table_B,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,43,table_B,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,44,table_B,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,45,table_B,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,46,table_B,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,47,table_B,Y,gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua;gamesys.xianmeng.xianmengcontroller_fenxiangziyuan.lua
20,51,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,52,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,53,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,54,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,55,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,56,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,57,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,58,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,59,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,60,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,61,table_B,Y,gamesys.xianmeng.xianmengcontroller_building.lua;gamesys.xianmeng.xianmengcontroller_building.lua
20,62,table_B,N,
20,63,table_B,N,
20,64,table_B,N,
20,65,table_B,N,
20,66,table_B,N,
20,67,table_B,N,
20,68,table_B,N,
20,81,table_B,N,
20,91,table_B,N,
20,92,table_B,N,
20,93,table_B,N,
20,94,table_B,N,
20,95,table_B,N,
20,96,table_B,N,
20,97,table_B,N,
20,98,table_B,N,
20,99,table_B,N,
20,100,table_B,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,101,table_B,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,102,table_B,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,103,table_B,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,104,table_B,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,105,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,106,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,107,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,108,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,109,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,110,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,111,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,112,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,113,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,114,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,115,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,116,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,117,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,118,table_B,N,
20,119,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,120,table_B,N,
20,121,table_B,N,
20,122,table_B,N,
20,123,table_B,N,
20,124,table_B,N,
20,125,table_B,N,
20,126,table_B,N,
20,127,table_B,N,
20,128,table_B,N,
20,129,table_B,N,
20,130,table_B,Y,gamesys.xianmeng.xianmengcontroller_xianwulou.lua;gamesys.xianmeng.xianmengcontroller_xianwulou.lua
20,131,table_B,N,
20,132,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,133,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,135,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,136,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,137,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,138,table_B,Y,gamesys.xianmeng.xianmengcontroller.lua;gamesys.xianmeng.xianmengcontroller.lua
20,139,table_B,Y,gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua;gamesys.xianmeng.act.xianmengdigong.xianmengdigongcontroller.lua
20,140,table_B,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
20,141,table_B,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
20,142,table_B,Y,gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua;gamesys.xianmeng.xianmengcontroller_kufangzhfp.lua
20,143,table_B,N,
20,144,table_B,N,
20,145,table_B,N,
20,146,table_B,N,
20,147,table_B,N,
20,148,table_B,Y,gamesys.xianmeng.xianmengcontroller_donationstatistics.lua;gamesys.xianmeng.xianmengcontroller_donationstatistics.lua
20,151,table_B,N,
20,152,table_B,N,
20,153,table_B,N,
20,154,table_B,N,
20,155,table_B,N,
20,156,table_B,N,
20,157,table_B,N,
20,158,table_B,N,
20,159,table_B,N,
20,160,table_B,N,
20,161,table_B,N,
20,162,table_B,N,
20,164,table_B,N,
20,165,table_B,N,
