struct_id,struct,index,field,type,subtype,count,typename_id,condition
10600,zzshPVPDisciple,1,discipleguid,0x07,0,0,0,1
10600,zzshPVPDisciple,2,disciplename,0x0a,0,0,0,0
10600,zzshPVPDisciple,3,discipledata,0x06,0,0,0,0
10600,zzshPVPDisciple,4,discipleimage,0x07,0,0,0,0
10600,zzshPVPDisciple,5,jingjielv,0x02,0,0,0,0
10601,zzshTeamOwner,0,actorid,0x07,0,0,0,0
10601,zzshTeamOwner,1,actorname,0x0a,0,0,0,0
10601,zzshTeamOwner,2,online,0x06,0,0,0,0
10601,zzshTeamOwner,3,support,0x02,0,0,0,0
10602,zzshTeamDetail,0,teamguid,0x07,0,0,0,0
10602,zzshTeamDetail,1,teamfight,0x07,0,0,0,0
10602,zzshTeamDetail,2,disciplelistlen,0x02,0,1,0,0
10602,zzshTeamDetail,3,discipleList,0x0c,0,0,10600,0
10602,zzshTeamDetail,4,power,0x02,0,0,0,0
10603,zzshTeamInfo,0,teamtype,0x02,0,0,0,0
10603,zzshTeamInfo,1,teamlistlen,0x02,0,1,0,0
10603,zzshTeamInfo,2,teamList,0x0c,7,0,0,0
10604,catDropInfo,0,time,0x05,0,0,0,0
10604,catDropInfo,1,num,0x02,0,1,0,0
10604,catDropInfo,2,rewardList,0x0c,0,0,10029,0
10605,commIntIntUChar,0,param_1,0x05,0,0,0,0
10605,commIntIntUChar,1,param_2,0x05,0,0,0,0
10605,commIntIntUChar,2,param_3,0x02,0,0,0,0
10606,catJwDropInfo,0,id,0x05,0,0,0,0
10606,catJwDropInfo,1,num,0x02,0,1,0,0
10606,catJwDropInfo,2,rewardList,0x0c,0,0,10029,0
10607,yxlData,0,actid,0x04,0,0,0,0
10607,yxlData,1,act2id,0x04,0,0,0,0
10607,yxlData,2,candidatelistlen,0x02,0,1,0,0
10607,yxlData,3,candidateList,0x0c,0,0,10006,0
10607,yxlData,4,selected,0x02,0,0,0,0
10608,serverFight31,0,fighttype,0x02,0,0,0,0
10608,serverFight31,1,damage,0x05,0,0,0,0
10609,templePrizeData,0,id,0x06,0,0,0,0
10609,templePrizeData,1,free_recv_id,0x04,0,0,0,0
10609,templePrizeData,2,recv_id,0x04,0,0,0,0
10609,templePrizeData,3,recharge_recv_id,0x04,0,0,0,0
10609,templePrizeData,4,invest_bit,0x04,0,0,0,0
10610,zzshFightInfo,0,attackteamguid,0x07,0,0,0,0
10610,zzshFightInfo,1,attackteampower,0x02,0,0,0,0
10610,zzshFightInfo,2,attackteamfight,0x07,0,0,0,0
10610,zzshFightInfo,3,attackserverid,0x06,0,0,0,0
10610,zzshFightInfo,4,attackname,0x0a,0,0,0,0
10610,zzshFightInfo,5,defendteamguid,0x07,0,0,0,0
10610,zzshFightInfo,6,defendteampower,0x02,0,0,0,0
10610,zzshFightInfo,7,defendteamfight,0x07,0,0,0,0
10610,zzshFightInfo,8,defendserverid,0x06,0,0,0,0
10610,zzshFightInfo,9,defendname,0x0a,0,0,0,0
10610,zzshFightInfo,10,res,0x02,0,0,0,0
10610,zzshFightInfo,11,fightlogid,0x0a,0,0,0,0
10611,zzshAttackInfo,0,attackguildid,0x07,0,0,0,0
10611,zzshAttackInfo,1,attackteamnum,0x02,0,0,0,0
10611,zzshAttackInfo,2,defendguildid,0x07,0,0,0,0
10611,zzshAttackInfo,3,defendteamnum,0x02,0,0,0,0
10611,zzshAttackInfo,4,res,0x02,0,0,0,0
10611,zzshAttackInfo,5,len,0x02,0,1,0,0
10611,zzshAttackInfo,6,list,0x0c,0,0,10610,0
10611,zzshAttackInfo,7,plunderlistlen,0x02,0,1,0,0
10611,zzshAttackInfo,8,plunderList,0x0c,0,0,10086,0
10612,zzshPVPTarget,0,targetid,0x07,0,0,0,0
10612,zzshPVPTarget,1,len,0x04,0,1,0,0
10612,zzshPVPTarget,2,list,0x0c,0,0,10728,0
10612,zzshPVPTarget,3,attackidx,0x04,0,0,0,0
10612,zzshPVPTarget,4,ret,0x02,0,0,0,0
10613,clientFight34,0,fighttype,0x02,0,0,0,0
10613,clientFight34,1,actid,0x04,0,0,0,0
10613,clientFight34,2,act2id,0x04,0,0,0,0
10613,clientFight34,3,monidx,0x02,0,0,0,0
10614,serverFight34,0,fighttype,0x02,0,0,0,0
10614,serverFight34,1,actid,0x04,0,0,0,0
10614,serverFight34,2,act2id,0x04,0,0,0,0
10614,serverFight34,3,monidx,0x02,0,0,0,0
10615,templeRank,0,actor_id,0x07,0,0,0,0
10615,templeRank,1,name,0x0a,0,0,0,0
10615,templeRank,2,zm_name,0x0a,0,0,0,0
10615,templeRank,3,iconInfo,0x0b,0,0,10382,0
10615,templeRank,4,rank_id,0x04,0,0,0,0
10615,templeRank,5,layer,0x04,0,0,0,0
10616,templeRecord,0,idx,0x04,0,0,0,0
10616,templeRecord,1,has_recv_times,0x04,0,0,0,0
10616,templeRecord,2,len,0x02,0,1,0,0
10616,templeRecord,3,recordList2,0x0c,0,0,10618,0
10617,templeStar,0,temple_id,0x04,0,0,0,0
10617,templeStar,1,len,0x02,0,1,0,0
10617,templeStar,2,starList,0x0c,0,0,10170,0
10618,templeRecord2,0,temple_id,0x04,0,0,0,0
10618,templeRecord2,1,actor_id,0x07,0,0,0,0
10618,templeRecord2,2,name,0x0a,0,0,0,0
10618,templeRecord2,3,zm_name,0x0a,0,0,0,0
10618,templeRecord2,4,iconInfo,0x0b,0,0,10382,0
10619,clientTeam17,0,teamtype,0x02,0,0,0,0
10619,clientTeam17,1,temple_id,0x04,0,0,0,0
10619,clientTeam17,2,idx,0x04,0,0,0,0
10620,serverTeam17,0,teamtype,0x02,0,0,0,0
10620,serverTeam17,1,temple_id,0x04,0,0,0,0
10620,serverTeam17,2,idx,0x04,0,0,0,0
10620,serverTeam17,3,disciplelistlen,0x02,0,1,0,0
10620,serverTeam17,4,discipleList,0x0c,0,0,10350,0
10621,commUShortString,0,param_1,0x04,0,0,0,0
10621,commUShortString,1,param_2,0x0a,0,0,0,0
10622,threeRank,0,rank_id,0x06,0,0,0,0
10622,threeRank,1,actor_id,0x07,0,0,0,0
10622,threeRank,2,layer,0x04,0,0,0,0
10622,threeRank,3,actor_name,0x0a,0,0,0,0
10622,threeRank,4,sect_name,0x0a,0,0,0,0
10622,threeRank,5,iconInfo,0x0b,0,0,10382,0
10622,threeRank,6,discipledata,0x06,0,0,0,0
10622,threeRank,7,discipleimage,0x07,0,0,0,0
10623,qiyuClient5,0,qiyuType,0x02,0,0,0,0
10623,qiyuClient5,1,id,0x06,0,0,0,0
10623,qiyuClient5,2,evtType,0x01,0,0,0,0
10623,qiyuClient5,3,evtTime,0x06,0,0,0,0
10624,ccMiJingItem,0,ssId,0x06,0,0,0,0
10624,ccMiJingItem,1,percent,0x02,0,0,0,0
10624,ccMiJingItem,2,rwFlag,0x01,0,0,0,0
10624,ccMiJingItem,3,len,0x02,0,1,0,0
10624,ccMiJingItem,4,envList,0x0c,0,0,10029,0
10624,ccMiJingItem,5,closeFlag,0x01,0,0,0,0
10625,xmdgBossRankItem,0,rank,0x02,0,0,0,0
10625,xmdgBossRankItem,1,name,0x0a,0,0,0,0
10625,xmdgBossRankItem,2,hurt,0x03,0,0,0,0
10625,xmdgBossRankItem,3,playerId,0x07,0,0,0,0
10626,skyscgbItem,0,gbType,0x02,0,0,0,0
10626,skyscgbItem,1,name,0x0a,0,0,0,0
10626,skyscgbItem,2,gwzId,0x06,0,0,0,0
10626,skyscgbItem,3,playeId,0x07,0,0,0,0
10627,clientRecv,0,recvtype,0x02,0,0,0,-255
10627,clientRecv,1,_switch_flag,0x02,0,0,0,100
10628,serverRecv,0,recvtype,0x02,0,0,0,-255
10628,serverRecv,1,_switch_flag,0x02,0,0,0,100
10629,clientRecv1,0,recvtype,0x02,0,0,0,0
10629,clientRecv1,1,sf_id,0x04,0,0,0,0
10629,clientRecv1,2,un_build_id,0x06,0,0,0,0
10630,serverRecv1,0,recvtype,0x02,0,0,0,0
10630,serverRecv1,1,sf_id,0x04,0,0,0,0
10630,serverRecv1,2,un_build_id,0x06,0,0,0,0
10630,serverRecv1,3,curr_cnt,0x04,0,0,0,0
10630,serverRecv1,4,begintime,0x06,0,0,0,0
10630,serverRecv1,5,totaltimes,0x06,0,0,0,0
10631,clientRecv2,0,recvtype,0x02,0,0,0,0
10631,clientRecv2,1,sf_id,0x04,0,0,0,0
10631,clientRecv2,2,un_build_id,0x06,0,0,0,0
10631,clientRecv2,3,idx,0x02,0,0,0,0
10631,clientRecv2,4,over,0x02,0,0,0,0
10632,serverRecv2,0,recvtype,0x02,0,0,0,0
10632,serverRecv2,1,sf_id,0x03,0,0,0,0
10632,serverRecv2,2,un_build_id,0x06,0,0,0,0
10632,serverRecv2,3,begintime,0x06,0,0,0,0
10632,serverRecv2,4,idx,0x02,0,0,0,0
10632,serverRecv2,5,remove_cnt,0x02,0,0,0,0
10632,serverRecv2,6,current_cnt,0x06,0,0,0,0
10632,serverRecv2,7,over,0x02,0,0,0,0
10633,clientRecv3,0,recvtype,0x02,0,0,0,0
10633,clientRecv3,1,sf_id,0x04,0,0,0,0
10633,clientRecv3,2,un_build_id,0x06,0,0,0,0
10634,serverRecv3,0,recvtype,0x02,0,0,0,0
10634,serverRecv3,1,sf_id,0x04,0,0,0,0
10634,serverRecv3,2,un_build_id,0x06,0,0,0,0
10634,serverRecv3,3,fabaoguid,0x07,0,0,0,0
10635,clientRecv4,0,recvtype,0x02,0,0,0,0
10635,clientRecv4,1,sfid,0x04,0,0,0,0
10635,clientRecv4,2,buildguid,0x06,0,0,0,0
10635,clientRecv4,3,idx,0x02,0,0,0,0
10635,clientRecv4,4,over,0x02,0,0,0,0
10636,serverRecv4,0,recvtype,0x02,0,0,0,0
10636,serverRecv4,1,sfid,0x04,0,0,0,0
10636,serverRecv4,2,buildguid,0x06,0,0,0,0
10636,serverRecv4,3,idx,0x02,0,0,0,0
10636,serverRecv4,4,over,0x02,0,0,0,0
10637,skyBuildInfo,0,un_build_id,0x06,0,0,0,0
10637,skyBuildInfo,1,build_id,0x06,0,0,0,0
10637,skyBuildInfo,2,x,0x05,0,0,0,0
10637,skyBuildInfo,3,y,0x05,0,0,0,0
10637,skyBuildInfo,4,dir,0x03,0,0,0,0
10637,skyBuildInfo,5,level,0x04,0,0,0,0
10637,skyBuildInfo,6,flag,0x02,0,0,0,0
10638,zzshInformation,0,infotype,0x02,0,0,0,-255
10638,zzshInformation,1,_switch_flag,0x02,0,0,0,100
10639,zzshInformation1,0,infotype,0x02,0,0,0,0
10639,zzshInformation1,1,guid,0x06,0,0,0,0
10639,zzshInformation1,2,ysid,0x05,0,0,0,0
10639,zzshInformation1,3,x,0x03,0,0,0,0
10639,zzshInformation1,4,y,0x03,0,0,0,0
10639,zzshInformation1,5,guildid,0x07,0,0,0,0
10640,zzshInformation2,0,infotype,0x02,0,0,0,0
10640,zzshInformation2,1,guid,0x06,0,0,0,0
10640,zzshInformation2,2,bdid,0x05,0,0,0,0
10640,zzshInformation2,3,x,0x03,0,0,0,0
10640,zzshInformation2,4,y,0x03,0,0,0,0
10640,zzshInformation2,5,guildid,0x07,0,0,0,0
10641,zzshYSMass,0,guid,0x06,0,0,0,0
10641,zzshYSMass,1,percent,0x04,0,0,0,0
10641,zzshYSMass,2,fight,0x07,0,0,0,0
10641,zzshYSMass,3,massnum,0x02,0,0,0,0
10641,zzshYSMass,4,setoutnum,0x02,0,0,0,0
10643,zzshLog,0,guid,0x06,0,0,0,0
10643,zzshLog,1,sec,0x06,0,0,0,0
10643,zzshLog,2,logtype,0x04,0,0,0,0
10643,zzshLog,3,params,0x0a,0,0,0,0
10643,zzshLog,4,len,0x02,0,1,0,0
10643,zzshLog,5,list,0x0c,0,0,10086,0
10643,zzshLog,6,recv,0x02,0,0,0,0
10643,zzshLog,7,recordguid,0x06,0,0,0,0
10644,zzshYSTeam,0,guildid,0x07,0,0,0,0
10644,zzshYSTeam,1,actorname,0x0a,0,0,0,0
10644,zzshYSTeam,2,fight,0x07,0,0,0,0
10644,zzshYSTeam,3,massnum,0x02,0,0,0,0
10644,zzshYSTeam,4,setoutnum,0x02,0,0,0,0
10644,zzshYSTeam,5,sec,0x05,0,0,0,0
10645,zzshBDTeam,0,actorid,0x07,0,0,0,0
10645,zzshBDTeam,1,guildid,0x07,0,0,0,0
10645,zzshBDTeam,2,actorname,0x0a,0,0,0,0
10645,zzshBDTeam,3,sec,0x05,0,0,0,0
10645,zzshBDTeam,4,speed,0x09,0,0,0,0
10645,zzshBDTeam,5,max,0x06,0,0,0,0
10645,zzshBDTeam,6,disciplelistlen,0x02,0,1,0,0
10645,zzshBDTeam,7,discipleList,0x0c,0,0,10659,0
10646,xmtqInfo,0,actorid,0x07,0,0,0,0
10646,xmtqInfo,1,iconInfo,0x0b,0,0,10382,0
10646,xmtqInfo,2,serverid,0x05,0,0,0,0
10646,xmtqInfo,3,actorname,0x0a,0,0,0,0
10647,commIntIntIntIntInt,0,param_1,0x05,0,0,0,0
10647,commIntIntIntIntInt,1,param_2,0x05,0,0,0,0
10647,commIntIntIntIntInt,2,param_3,0x05,0,0,0,0
10647,commIntIntIntIntInt,3,param_4,0x05,0,0,0,0
10647,commIntIntIntIntInt,4,param_5,0x05,0,0,0,0
10648,effectDataStructPuzzle,0,effecttype,0x02,0,0,0,0
10648,effectDataStructPuzzle,1,actid,0x04,0,0,0,0
10648,effectDataStructPuzzle,2,act2id,0x04,0,0,0,0
10648,effectDataStructPuzzle,3,task_len,0x02,0,1,0,0
10648,effectDataStructPuzzle,4,taskList,0x0c,0,0,10014,0
10649,xgpdTask,0,taskId,0x06,0,0,0,0
10649,xgpdTask,1,taskprogress,0x06,0,0,0,0
10650,xgpdHisItem,0,qiShu,0x04,0,0,0,0
10650,xgpdHisItem,1,pingJi,0x01,0,0,0,0
10650,xgpdHisItem,2,pjTime,0x06,0,0,0,0
10651,myRankItem,0,rankType,0x02,0,0,0,0
10651,myRankItem,1,rank,0x04,0,0,0,0
10651,myRankItem,2,rankNum,0x04,0,0,0,0
10652,xtzmYLDZ,0,discipleguid,0x07,0,0,0,0
10652,xtzmYLDZ,1,disciplename,0x0a,0,0,0,0
10652,xtzmYLDZ,2,discipledata,0x06,0,0,0,0
10652,xtzmYLDZ,3,discipleimage,0x07,0,0,0,0
10652,xtzmYLDZ,4,jingjie,0x05,0,0,0,0
10653,discipleShow,0,disciple_id,0x05,0,0,0,-255
10653,discipleShow,1,discipleguid,0x07,0,0,0,1
10653,discipleShow,2,disciplename,0x0a,0,0,0,0
10653,discipleShow,3,discipledata,0x06,0,0,0,0
10653,discipleShow,4,discipleimage,0x07,0,0,0,0
10653,discipleShow,5,jingjie,0x05,0,0,0,0
10654,xtzmYlInfo,0,serial,0x05,0,0,0,0
10654,xtzmYlInfo,1,yl_num,0x02,0,1,0,0
10654,xtzmYlInfo,2,ylList,0x0c,0,0,10652,0
10655,serverFight35,0,fighttype,0x02,0,0,0,0
10655,serverFight35,1,fight_res,0x02,0,0,0,0
10655,serverFight35,2,pass_id,0x02,0,0,0,0
10656,zzshPVETarget,0,guid,0x06,0,0,0,0
10656,zzshPVETarget,1,key,0x07,0,0,0,0
10656,zzshPVETarget,2,sec,0x05,0,0,0,0
10656,zzshPVETarget,3,x,0x03,0,0,0,0
10656,zzshPVETarget,4,y,0x03,0,0,0,0
10657,achieveItem,0,achieve_id,0x04,0,0,0,0
10657,achieveItem,1,common_id,0x07,0,0,0,0
10657,achieveItem,2,status,0x02,0,0,0,0
10658,xmjuanxian,0,itemId,0x06,0,0,0,0
10658,xmjuanxian,1,dayNum,0x07,0,0,0,0
10659,zzshPVEDisciple,0,flag,0x02,0,0,0,-255
10659,zzshPVEDisciple,1,discipleguid,0x07,0,0,0,1
10659,zzshPVEDisciple,2,fightvalue,0x07,0,0,0,0
10659,zzshPVEDisciple,3,discipledata,0x06,0,0,0,0
10659,zzshPVEDisciple,4,discipleimage,0x07,0,0,0,0
10660,zzshMassDetail,0,actorid,0x07,0,0,0,0
10660,zzshMassDetail,1,iconInfo,0x0b,0,0,10382,0
10660,zzshMassDetail,2,sectname,0x0a,0,0,0,0
10660,zzshMassDetail,3,actorname,0x0a,0,0,0,0
10660,zzshMassDetail,4,disciplelistlen,0x02,0,1,0,0
10660,zzshMassDetail,5,discipleList,0x0c,0,0,10659,0
10661,zzshLogMassDetail,0,actorid,0x07,0,0,0,0
10661,zzshLogMassDetail,1,iconInfo,0x0b,0,0,10382,0
10661,zzshLogMassDetail,2,serverid,0x05,0,0,0,0
10661,zzshLogMassDetail,3,actorname,0x0a,0,0,0,0
10661,zzshLogMassDetail,4,percent,0x06,0,0,0,0
10661,zzshLogMassDetail,5,fightlogid,0x0a,0,0,0,0
10661,zzshLogMassDetail,6,damage,0x07,0,0,0,0
10662,xmjuanxianlog,0,logType,0x02,0,0,0,0
10662,xmjuanxianlog,1,jsonStr,0x0a,0,0,0,0
10663,zzshInfoTeam,0,guid,0x06,0,0,0,0
10663,zzshInfoTeam,1,guidlistlen,0x02,0,1,0,0
10663,zzshInfoTeam,2,guidList,0x0c,7,0,0,0
10663,zzshInfoTeam,3,speed,0x09,0,0,0,0
10663,zzshInfoTeam,4,max,0x06,0,0,0,0
10664,zzshYSDamage,0,guildid,0x07,0,0,0,0
10664,zzshYSDamage,1,serverid,0x06,0,0,0,0
10664,zzshYSDamage,2,guildname,0x0a,0,0,0,0
10664,zzshYSDamage,3,damage,0x07,0,0,0,0
10664,zzshYSDamage,4,percent,0x06,0,0,0,0
10664,zzshYSDamage,5,mass,0x04,0,0,0,0
10665,clientFight36,0,fighttype,0x02,0,0,0,0
10665,clientFight36,1,actid,0x04,0,0,0,0
10665,clientFight36,2,typeid,0x04,0,0,0,0
10665,clientFight36,3,act2id,0x04,0,0,0,0
10665,clientFight36,4,bossid,0x02,0,0,0,0
10665,clientFight36,5,lvid,0x02,0,0,0,0
10666,serverFight36,0,fighttype,0x02,0,0,0,0
10666,serverFight36,1,actid,0x04,0,0,0,0
10666,serverFight36,2,act2id,0x04,0,0,0,0
10666,serverFight36,3,bossid,0x02,0,0,0,0
10666,serverFight36,4,lvid,0x02,0,0,0,0
10666,serverFight36,5,ret,0x02,0,0,0,0
10666,serverFight36,6,damage,0x07,0,0,0,0
10667,fyslBossInfo,0,bossid,0x02,0,0,0,0
10667,fyslBossInfo,1,damagelistlen,0x02,0,1,0,0
10667,fyslBossInfo,2,damageList,0x0c,7,0,0,0
10667,fyslBossInfo,3,recvaimid,0x02,0,0,0,0
10668,fyslRankInfo,0,actorid,0x07,0,0,0,0
10668,fyslRankInfo,1,iconInfo,0x0b,0,0,10382,0
10668,fyslRankInfo,2,actorname,0x0a,0,0,0,0
10668,fyslRankInfo,3,sectname,0x0a,0,0,0,0
10668,fyslRankInfo,4,totaldamage,0x07,0,0,0,0
10669,stockData,0,stock_id,0x02,0,0,0,0
10669,stockData,1,price,0x06,0,0,0,0
10669,stockData,2,init_price,0x06,0,0,0,0
10669,stockData,3,day_price,0x06,0,0,0,0
10669,stockData,4,change_cnt,0x04,0,1,0,0
10669,stockData,5,changeList,0x0c,0,0,10029,0
10670,actorStockData,0,stock_id,0x02,0,0,0,0
10670,actorStockData,1,stock_cnt,0x06,0,0,0,0
10670,actorStockData,2,buy_price,0x06,0,0,0,0
10671,shangHangRankData,0,rank_idx,0x04,0,0,0,0
10671,shangHangRankData,1,actor_id,0x07,0,0,0,0
10671,shangHangRankData,2,point,0x06,0,0,0,0
10671,shangHangRankData,3,server_id,0x06,0,0,0,0
10671,shangHangRankData,4,name,0x0a,0,0,0,0
10671,shangHangRankData,5,iconInfo,0x0b,0,0,10382,0
10672,sfBuild,0,sf_id,0x04,0,0,0,0
10672,sfBuild,1,len,0x02,0,1,0,0
10672,sfBuild,2,buildList,0x0c,6,0,0,0
10673,commIntShortString,0,param_1,0x05,0,0,0,0
10673,commIntShortString,1,param_2,0x03,0,0,0,0
10673,commIntShortString,2,param_3,0x0a,0,0,0,0
10674,lingzhendkInfo,0,sfId,0x06,0,0,0,0
10674,lingzhendkInfo,1,jzGuid,0x06,0,0,0,0
10674,lingzhendkInfo,2,lgz,0x04,0,0,0,0
10674,lingzhendkInfo,3,dkNum,0x04,0,0,0,0
10674,lingzhendkInfo,4,startTime,0x06,0,0,0,0
10674,lingzhendkInfo,5,len,0x02,0,1,0,0
10674,lingzhendkInfo,6,dzdkList,0x0c,1,0,0,0
10674,lingzhendkInfo,7,len2,0x02,0,1,0,0
10674,lingzhendkInfo,8,dkItemList,0x0c,0,0,10029,0
10674,lingzhendkInfo,9,lgzAddCount,0x04,0,0,0,0
10675,specialityType6,0,param_1,0x02,0,0,0,0
10675,specialityType6,1,expiresec,0x06,0,0,0,0
10676,specialityListType6,0,specialitytype,0x02,0,0,0,0
10676,specialityListType6,1,len,0x02,0,1,0,0
10676,specialityListType6,2,specialityLst,0x0c,0,0,10675,0
10677,specialityStructType6,0,specialitytype,0x02,0,0,0,0
10677,specialityStructType6,1,specialityInfo,0x0b,0,0,10675,0
10678,xianzhanKeShang,0,npcid,0x04,0,0,0,0
10678,xianzhanKeShang,1,rzTime,0x06,0,0,0,0
10679,xianzhanJsBuff,0,jsBuffId,0x04,0,0,0,0
10679,xianzhanJsBuff,1,jsBuffEndTime,0x06,0,0,0,0
10680,hsZhenLingItem,0,zltype,0x01,0,0,0,0
10680,hsZhenLingItem,1,buyFlag,0x01,0,0,0,0
10680,hsZhenLingItem,2,stMaxLayer,0x04,0,0,0,0
10681,tmzlData,0,id,0x04,0,0,0,0
10681,tmzlData,1,len,0x02,0,1,0,0
10681,tmzlData,2,list,0x0c,0,0,10450,0
10682,clientFight37,0,fighttype,0x02,0,0,0,0
10682,clientFight37,1,zlType,0x02,0,0,0,0
10682,clientFight37,2,layer,0x04,0,0,0,0
10683,serverFight37,0,fighttype,0x02,0,0,0,0
10683,serverFight37,1,zlType,0x02,0,0,0,0
10683,serverFight37,2,layer,0x04,0,0,0,0
10684,commIntIntIntIntIntInt,0,param_1,0x05,0,0,0,0
10684,commIntIntIntIntIntInt,1,param_2,0x05,0,0,0,0
10684,commIntIntIntIntIntInt,2,param_3,0x05,0,0,0,0
10684,commIntIntIntIntIntInt,3,param_4,0x05,0,0,0,0
10684,commIntIntIntIntIntInt,4,param_5,0x05,0,0,0,0
10684,commIntIntIntIntIntInt,5,param_6,0x05,0,0,0,0
10685,gtxxTask,0,day,0x02,0,0,0,0
10685,gtxxTask,1,taskId,0x04,0,0,0,0
10685,gtxxTask,2,finishNum,0x07,0,0,0,0
10685,gtxxTask,3,finishFlag,0x01,0,0,0,0
10685,gtxxTask,4,rwFlag,0x01,0,0,0,0
10686,gtxxLiBao,0,day,0x02,0,0,0,0
10686,gtxxLiBao,1,lbId,0x04,0,0,0,0
10686,gtxxLiBao,2,buyNum,0x04,0,0,0,0
10687,effectDataStructHSZLSD,0,effecttype,0x02,0,0,0,0
10687,effectDataStructHSZLSD,1,zlType,0x02,0,0,0,0
10687,effectDataStructHSZLSD,2,layer,0x04,0,0,0,0
10688,qiyuClient6,0,qiyuType,0x02,0,0,0,0
10688,qiyuClient6,1,event_id,0x04,0,0,0,0
10688,qiyuClient6,2,idx,0x02,0,0,0,0
10689,zhmInviteInfo,0,bind_time,0x05,0,0,0,0
10689,zhmInviteInfo,1,server_id,0x06,0,0,0,0
10689,zhmInviteInfo,2,name,0x0a,0,0,0,0
10689,zhmInviteInfo,3,iconInfo,0x0b,0,0,10382,0
10690,zzshBDGather,0,guid,0x06,0,0,0,0
10690,zzshBDGather,1,guildid,0x07,0,0,0,0
10690,zzshBDGather,2,guildname,0x0a,0,0,0,0
10690,zzshBDGather,3,gathernum,0x02,0,0,0,0
10690,zzshBDGather,4,teamnum,0x04,0,0,0,0
10690,zzshBDGather,5,fight,0x07,0,0,0,0
10691,tbgzxItem,0,itemId,0x06,0,0,0,0
10691,tbgzxItem,1,chNum,0x04,0,0,0,0
10692,zzshScoreRank,0,guildid,0x07,0,0,0,0
10692,zzshScoreRank,1,guildname,0x0a,0,0,0,0
10692,zzshScoreRank,2,score,0x06,0,0,0,0
10693,zzshTimesRank1,0,actorid,0x07,0,0,0,0
10693,zzshTimesRank1,1,serverid,0x06,0,0,0,0
10693,zzshTimesRank1,2,actorname,0x0a,0,0,0,0
10693,zzshTimesRank1,3,guildname,0x0a,0,0,0,0
10693,zzshTimesRank1,4,times,0x06,0,0,0,0
10694,zzshTimesRank2,0,actorid,0x07,0,0,0,0
10694,zzshTimesRank2,1,serverid,0x06,0,0,0,0
10694,zzshTimesRank2,2,actorname,0x0a,0,0,0,0
10694,zzshTimesRank2,3,attack,0x06,0,0,0,0
10694,zzshTimesRank2,4,defend,0x06,0,0,0,0
10695,zzshTimesRank3,0,teamtype,0x02,0,0,0,0
10695,zzshTimesRank3,1,support,0x02,0,0,0,0
10695,zzshTimesRank3,2,attack,0x06,0,0,0,0
10695,zzshTimesRank3,3,defend,0x06,0,0,0,0
10696,clientFight38,0,fighttype,0x02,0,0,0,0
10696,clientFight38,1,actid,0x04,0,0,0,0
10696,clientFight38,2,typeid,0x04,0,0,0,0
10696,clientFight38,3,act2id,0x04,0,0,0,0
10696,clientFight38,4,monster_idx,0x02,0,0,0,0
10697,serverFight38,0,fighttype,0x02,0,0,0,0
10697,serverFight38,1,actid,0x04,0,0,0,0
10697,serverFight38,2,act2id,0x04,0,0,0,0
10697,serverFight38,3,monster_idx,0x02,0,0,0,0
10698,zzshLogFightDetail,0,attackteamguid,0x07,0,0,0,0
10698,zzshLogFightDetail,1,attackteampower,0x02,0,0,0,0
10698,zzshLogFightDetail,2,attackteamfight,0x07,0,0,0,0
10698,zzshLogFightDetail,3,attackserverid,0x06,0,0,0,0
10698,zzshLogFightDetail,4,attackname,0x0a,0,0,0,0
10698,zzshLogFightDetail,5,defendteamguid,0x07,0,0,0,0
10698,zzshLogFightDetail,6,defendteampower,0x02,0,0,0,0
10698,zzshLogFightDetail,7,defendteamfight,0x07,0,0,0,0
10698,zzshLogFightDetail,8,defendserverid,0x06,0,0,0,0
10698,zzshLogFightDetail,9,defendname,0x0a,0,0,0,0
10698,zzshLogFightDetail,10,res,0x02,0,0,0,0
10698,zzshLogFightDetail,11,fightlogid,0x0a,0,0,0,0
10699,clientTeam18,0,teamtype,0x02,0,0,0,0
10699,clientTeam18,1,idx,0x02,0,0,0,0
10700,serverTeam18,0,teamtype,0x02,0,0,0,0
10700,serverTeam18,1,idx,0x02,0,0,0,0
10700,serverTeam18,2,disciplelistlen,0x02,0,1,0,0
10700,serverTeam18,3,discipleList,0x0c,0,0,10350,0
10701,commUCharInt64Int64,0,param_1,0x02,0,0,0,0
10701,commUCharInt64Int64,1,param_2,0x07,0,0,0,0
10701,commUCharInt64Int64,2,param_3,0x07,0,0,0,0
10702,hcjDataStruct,0,identity,0x02,0,0,0,0
10702,hcjDataStruct,1,name_idx,0x02,0,0,0,0
10702,hcjDataStruct,2,sex,0x02,0,0,0,0
10702,hcjDataStruct,3,level,0x02,0,0,0,0
10702,hcjDataStruct,4,attrlist,0x0c,3,8,0,0
10702,hcjDataStruct,5,event_list_len,0x02,0,1,0,0
10702,hcjDataStruct,6,event_list,0x0c,0,0,10703,0
10703,hcjEventStruct,0,event_id,0x05,0,0,0,0
10703,hcjEventStruct,1,choice_idx,0x02,0,0,0,0
10703,hcjEventStruct,2,result_idx,0x02,0,0,0,0
10703,hcjEventStruct,3,effect_list_len,0x02,0,1,0,0
10703,hcjEventStruct,4,effect_list,0x0c,4,0,0,0
10705,commStringUInt,0,param_1,0x0a,0,0,0,0
10705,commStringUInt,1,param_2,0x06,0,0,0,0
10706,hcjRankItem,0,id,0x02,0,0,0,0
10706,hcjRankItem,1,actor_id,0x07,0,0,0,0
